,OD_pair,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,Total pax,Total flights,City A,City B,Origin,Destination,Direct_flights,Transfer_flights
282,EGPH_LFPG,1.0,0.0,0.0,56.0,0,56.0,1.0,Paris,Edinburgh,POINT (2.55 49.0128),POINT (-3.3725 55.95),"LINESTRING (2.55 49.0128, -3.3725 55.95)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -3.3725 55.95)"
283,EGPH_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Edinburgh,Lille,POINT (-3.3725 55.95),POINT (3.1025 50.5669),"LINESTRING (-3.3725 55.95, 3.1025 50.5669)","LINESTRING (-3.3725 55.95, 12.239712 41.77354, 3.1025 50.5669)"
284,EGPH_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Edinburgh,POINT (23.948 37.9362),POINT (-3.3725 55.95),"LINESTRING (23.948 37.9362, -3.3725 55.95)","LINESTRING (23.948 37.9362, 12.239712 41.77354, -3.3725 55.95)"
285,EGPH_LIRF,1.0,0.0,0.0,30.0,26,56.0,1.0,Rome,Edinburgh,POINT (12.239712 41.77354),POINT (-3.3725 55.95),"LINESTRING (12.239712 41.77354, -3.3725 55.95)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -3.3725 55.95)"
286,EGPH_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Parague,Edinburgh,POINT (14.2632 50.1018),POINT (-3.3725 55.95),"LINESTRING (14.2632 50.1018, -3.3725 55.95)","LINESTRING (14.2632 50.1018, 12.239712 41.77354, -3.3725 55.95)"
287,EGPH_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Edinburgh,Lisbon,POINT (-3.3725 55.95),POINT (-9.1359 38.7813),"LINESTRING (-3.3725 55.95, -9.1359 38.7813)","LINESTRING (-3.3725 55.95, 12.239712 41.77354, -9.1359 38.7813)"
288,EGPH_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Edinburgh,POINT (28.7425 41.2593),POINT (-3.3725 55.95),"LINESTRING (28.7425 41.2593, -3.3725 55.95)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, -3.3725 55.95)"
289,EGPH_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Edinburgh,POINT (-99.0719 19.4361),POINT (-3.3725 55.95),"LINESTRING (-99.0719 19.4361, -3.3725 55.95)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -3.3725 55.95)"
290,EGPH_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Edinburgh,POINT (55.3641 25.2566),POINT (-3.3725 55.95),"LINESTRING (55.3641 25.2566, -3.3725 55.95)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, -3.3725 55.95)"
291,EGPH_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Edinburgh,POINT (140.3843 35.7702),POINT (-3.3725 55.95),"LINESTRING (140.3843 35.7702, -3.3725 55.95)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -3.3725 55.95)"
292,EGPH_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Edinburgh,POINT (-58.5373 -34.8165),POINT (-3.3725 55.95),"LINESTRING (-58.5373 -34.8165, -3.3725 55.95)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -3.3725 55.95)"
293,EGPH_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Edinburgh,POINT (-43.2566 -22.8053),POINT (-3.3725 55.95),"LINESTRING (-43.2566 -22.8053, -3.3725 55.95)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, -3.3725 55.95)"
294,EGPH_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Edinburgh,POINT (77.1006 28.5567),POINT (-3.3725 55.95),"LINESTRING (77.1006 28.5567, -3.3725 55.95)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, -3.3725 55.95)"
295,EGPH_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Edinburgh,POINT (116.6031 40.0799),POINT (-3.3725 55.95),"LINESTRING (116.6031 40.0799, -3.3725 55.95)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, -3.3725 55.95)"
296,EGPH_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Edinburgh,POINT (121.8083 31.1443),POINT (-3.3725 55.95),"LINESTRING (121.8083 31.1443, -3.3725 55.95)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, -3.3725 55.95)"
297,EHEH_EIDW,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Dublin,POINT (5.3784 51.4505),POINT (-6.2701 53.4213),"LINESTRING (5.3784 51.4505, -6.2701 53.4213)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, -6.2701 53.4213)"
298,EHEH_ESSA,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Stockholm,POINT (5.3784 51.4505),POINT (17.9186 59.6519),"LINESTRING (5.3784 51.4505, 17.9186 59.6519)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 17.9186 59.6519)"
299,EHEH_FACT,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Cape town,POINT (5.3784 51.4505),POINT (18.6021 -33.9715),"LINESTRING (5.3784 51.4505, 18.6021 -33.9715)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 18.6021 -33.9715)"
300,EHEH_KJFK,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Eindhoven,POINT (-73.7797 40.6446),POINT (5.3784 51.4505),"LINESTRING (-73.7797 40.6446, 5.3784 51.4505)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 5.3784 51.4505)"
301,EHEH_LDZA,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Zagreb,POINT (5.3784 51.4505),POINT (16.0675 45.7407),"LINESTRING (5.3784 51.4505, 16.0675 45.7407)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 16.0675 45.7407)"
302,EHEH_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Eindhoven,POINT (-3.5626 40.4719),POINT (5.3784 51.4505),"LINESTRING (-3.5626 40.4719, 5.3784 51.4505)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 5.3784 51.4505)"
303,EHEH_LFPG,2.0,0.0,0.0,112.0,0,112.0,2.0,Paris,Eindhoven,POINT (2.55 49.0128),POINT (5.3784 51.4505),"LINESTRING (2.55 49.0128, 5.3784 51.4505)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 5.3784 51.4505)"
304,EHEH_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Lille,POINT (5.3784 51.4505),POINT (3.1025 50.5669),"LINESTRING (5.3784 51.4505, 3.1025 50.5669)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 3.1025 50.5669)"
305,EHEH_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Athens,POINT (5.3784 51.4505),POINT (23.948 37.9362),"LINESTRING (5.3784 51.4505, 23.948 37.9362)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 23.948 37.9362)"
306,EHEH_LIRF,2.0,0.0,0.0,47.0,65,112.0,2.0,Rome,Eindhoven,POINT (12.239712 41.77354),POINT (5.3784 51.4505),"LINESTRING (12.239712 41.77354, 5.3784 51.4505)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 5.3784 51.4505)"
307,EHEH_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Parague,POINT (5.3784 51.4505),POINT (14.2632 50.1018),"LINESTRING (5.3784 51.4505, 14.2632 50.1018)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, 14.2632 50.1018)"
308,EHEH_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Eindhoven,Lisbon,POINT (5.3784 51.4505),POINT (-9.1359 38.7813),"LINESTRING (5.3784 51.4505, -9.1359 38.7813)","LINESTRING (5.3784 51.4505, 12.239712 41.77354, -9.1359 38.7813)"
309,EHEH_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Eindhoven,POINT (28.7425 41.2593),POINT (5.3784 51.4505),"LINESTRING (28.7425 41.2593, 5.3784 51.4505)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 5.3784 51.4505)"
310,EHEH_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Eindhoven,POINT (-99.0719 19.4361),POINT (5.3784 51.4505),"LINESTRING (-99.0719 19.4361, 5.3784 51.4505)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 5.3784 51.4505)"
311,EHEH_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Eindhoven,POINT (55.3641 25.2566),POINT (5.3784 51.4505),"LINESTRING (55.3641 25.2566, 5.3784 51.4505)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 5.3784 51.4505)"
312,EHEH_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Eindhoven,POINT (140.3843 35.7702),POINT (5.3784 51.4505),"LINESTRING (140.3843 35.7702, 5.3784 51.4505)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 5.3784 51.4505)"
313,EHEH_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Eindhoven,POINT (-58.5373 -34.8165),POINT (5.3784 51.4505),"LINESTRING (-58.5373 -34.8165, 5.3784 51.4505)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 5.3784 51.4505)"
314,EHEH_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Eindhoven,POINT (-43.2566 -22.8053),POINT (5.3784 51.4505),"LINESTRING (-43.2566 -22.8053, 5.3784 51.4505)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 5.3784 51.4505)"
315,EHEH_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Eindhoven,POINT (77.1006 28.5567),POINT (5.3784 51.4505),"LINESTRING (77.1006 28.5567, 5.3784 51.4505)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 5.3784 51.4505)"
316,EHEH_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Eindhoven,POINT (116.6031 40.0799),POINT (5.3784 51.4505),"LINESTRING (116.6031 40.0799, 5.3784 51.4505)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 5.3784 51.4505)"
317,EHEH_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Eindhoven,POINT (121.8083 31.1443),POINT (5.3784 51.4505),"LINESTRING (121.8083 31.1443, 5.3784 51.4505)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 5.3784 51.4505)"
318,EIDW_ESSA,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Stockholm,POINT (-6.2701 53.4213),POINT (17.9186 59.6519),"LINESTRING (-6.2701 53.4213, 17.9186 59.6519)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, 17.9186 59.6519)"
319,EIDW_FACT,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Cape town,POINT (-6.2701 53.4213),POINT (18.6021 -33.9715),"LINESTRING (-6.2701 53.4213, 18.6021 -33.9715)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, 18.6021 -33.9715)"
320,EIDW_KJFK,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Dublin,POINT (-73.7797 40.6446),POINT (-6.2701 53.4213),"LINESTRING (-73.7797 40.6446, -6.2701 53.4213)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, -6.2701 53.4213)"
321,EIDW_LDZA,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Dublin,POINT (16.0675 45.7407),POINT (-6.2701 53.4213),"LINESTRING (16.0675 45.7407, -6.2701 53.4213)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, -6.2701 53.4213)"
322,EIDW_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Dublin,POINT (-3.5626 40.4719),POINT (-6.2701 53.4213),"LINESTRING (-3.5626 40.4719, -6.2701 53.4213)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, -6.2701 53.4213)"
323,EIDW_LFPG,0.0,2.0,0.0,240.0,0,240.0,2.0,Paris,Dublin,POINT (2.55 49.0128),POINT (-6.2701 53.4213),"LINESTRING (2.55 49.0128, -6.2701 53.4213)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -6.2701 53.4213)"
324,EIDW_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Lille,POINT (-6.2701 53.4213),POINT (3.1025 50.5669),"LINESTRING (-6.2701 53.4213, 3.1025 50.5669)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, 3.1025 50.5669)"
325,EIDW_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Athens,POINT (-6.2701 53.4213),POINT (23.948 37.9362),"LINESTRING (-6.2701 53.4213, 23.948 37.9362)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, 23.948 37.9362)"
326,EIDW_LIRF,0.0,2.0,0.0,120.0,120,240.0,2.0,Rome,Dublin,POINT (12.239712 41.77354),POINT (-6.2701 53.4213),"LINESTRING (12.239712 41.77354, -6.2701 53.4213)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -6.2701 53.4213)"
327,EIDW_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Parague,POINT (-6.2701 53.4213),POINT (14.2632 50.1018),"LINESTRING (-6.2701 53.4213, 14.2632 50.1018)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, 14.2632 50.1018)"
328,EIDW_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Dublin,Lisbon,POINT (-6.2701 53.4213),POINT (-9.1359 38.7813),"LINESTRING (-6.2701 53.4213, -9.1359 38.7813)","LINESTRING (-6.2701 53.4213, 12.239712 41.77354, -9.1359 38.7813)"
329,EIDW_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Dublin,POINT (28.7425 41.2593),POINT (-6.2701 53.4213),"LINESTRING (28.7425 41.2593, -6.2701 53.4213)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, -6.2701 53.4213)"
330,EIDW_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Dublin,POINT (-99.0719 19.4361),POINT (-6.2701 53.4213),"LINESTRING (-99.0719 19.4361, -6.2701 53.4213)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -6.2701 53.4213)"
331,EIDW_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Dublin,POINT (55.3641 25.2566),POINT (-6.2701 53.4213),"LINESTRING (55.3641 25.2566, -6.2701 53.4213)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, -6.2701 53.4213)"
332,EIDW_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Dublin,POINT (140.3843 35.7702),POINT (-6.2701 53.4213),"LINESTRING (140.3843 35.7702, -6.2701 53.4213)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -6.2701 53.4213)"
333,EIDW_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Dublin,POINT (-58.5373 -34.8165),POINT (-6.2701 53.4213),"LINESTRING (-58.5373 -34.8165, -6.2701 53.4213)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -6.2701 53.4213)"
334,EIDW_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Dublin,POINT (-43.2566 -22.8053),POINT (-6.2701 53.4213),"LINESTRING (-43.2566 -22.8053, -6.2701 53.4213)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, -6.2701 53.4213)"
335,EIDW_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Dublin,POINT (77.1006 28.5567),POINT (-6.2701 53.4213),"LINESTRING (77.1006 28.5567, -6.2701 53.4213)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, -6.2701 53.4213)"
336,EIDW_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Dublin,POINT (116.6031 40.0799),POINT (-6.2701 53.4213),"LINESTRING (116.6031 40.0799, -6.2701 53.4213)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, -6.2701 53.4213)"
337,EIDW_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Dublin,POINT (121.8083 31.1443),POINT (-6.2701 53.4213),"LINESTRING (121.8083 31.1443, -6.2701 53.4213)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, -6.2701 53.4213)"
338,ESSA_FACT,0.0,0.0,0.0,0.0,0,0.0,0.0,Cape town,Stockholm,POINT (18.6021 -33.9715),POINT (17.9186 59.6519),"LINESTRING (18.6021 -33.9715, 17.9186 59.6519)","LINESTRING (18.6021 -33.9715, 12.239712 41.77354, 17.9186 59.6519)"
339,ESSA_KJFK,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Stockholm,POINT (-73.7797 40.6446),POINT (17.9186 59.6519),"LINESTRING (-73.7797 40.6446, 17.9186 59.6519)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 17.9186 59.6519)"
340,ESSA_LDZA,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Stockholm,POINT (16.0675 45.7407),POINT (17.9186 59.6519),"LINESTRING (16.0675 45.7407, 17.9186 59.6519)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, 17.9186 59.6519)"
341,ESSA_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Stockholm,POINT (-3.5626 40.4719),POINT (17.9186 59.6519),"LINESTRING (-3.5626 40.4719, 17.9186 59.6519)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 17.9186 59.6519)"
342,ESSA_LFPG,0.0,2.0,0.0,237.0,0,237.0,2.0,Paris,Stockholm,POINT (2.55 49.0128),POINT (17.9186 59.6519),"LINESTRING (2.55 49.0128, 17.9186 59.6519)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 17.9186 59.6519)"
343,ESSA_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Stockholm,Lille,POINT (17.9186 59.6519),POINT (3.1025 50.5669),"LINESTRING (17.9186 59.6519, 3.1025 50.5669)","LINESTRING (17.9186 59.6519, 12.239712 41.77354, 3.1025 50.5669)"
344,ESSA_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Stockholm,POINT (23.948 37.9362),POINT (17.9186 59.6519),"LINESTRING (23.948 37.9362, 17.9186 59.6519)","LINESTRING (23.948 37.9362, 12.239712 41.77354, 17.9186 59.6519)"
345,ESSA_LIRF,0.0,2.0,0.0,132.0,108,240.0,2.0,Rome,Stockholm,POINT (12.239712 41.77354),POINT (17.9186 59.6519),"LINESTRING (12.239712 41.77354, 17.9186 59.6519)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 17.9186 59.6519)"
346,ESSA_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Parague,Stockholm,POINT (14.2632 50.1018),POINT (17.9186 59.6519),"LINESTRING (14.2632 50.1018, 17.9186 59.6519)","LINESTRING (14.2632 50.1018, 12.239712 41.77354, 17.9186 59.6519)"
347,ESSA_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Stockholm,Lisbon,POINT (17.9186 59.6519),POINT (-9.1359 38.7813),"LINESTRING (17.9186 59.6519, -9.1359 38.7813)","LINESTRING (17.9186 59.6519, 12.239712 41.77354, -9.1359 38.7813)"
348,ESSA_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Stockholm,POINT (28.7425 41.2593),POINT (17.9186 59.6519),"LINESTRING (28.7425 41.2593, 17.9186 59.6519)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 17.9186 59.6519)"
349,ESSA_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Stockholm,POINT (-99.0719 19.4361),POINT (17.9186 59.6519),"LINESTRING (-99.0719 19.4361, 17.9186 59.6519)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 17.9186 59.6519)"
350,ESSA_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Stockholm,POINT (55.3641 25.2566),POINT (17.9186 59.6519),"LINESTRING (55.3641 25.2566, 17.9186 59.6519)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 17.9186 59.6519)"
351,ESSA_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Stockholm,POINT (140.3843 35.7702),POINT (17.9186 59.6519),"LINESTRING (140.3843 35.7702, 17.9186 59.6519)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 17.9186 59.6519)"
352,ESSA_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Stockholm,POINT (-58.5373 -34.8165),POINT (17.9186 59.6519),"LINESTRING (-58.5373 -34.8165, 17.9186 59.6519)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 17.9186 59.6519)"
353,ESSA_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Stockholm,POINT (-43.2566 -22.8053),POINT (17.9186 59.6519),"LINESTRING (-43.2566 -22.8053, 17.9186 59.6519)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 17.9186 59.6519)"
354,ESSA_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Stockholm,POINT (77.1006 28.5567),POINT (17.9186 59.6519),"LINESTRING (77.1006 28.5567, 17.9186 59.6519)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 17.9186 59.6519)"
355,ESSA_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Stockholm,POINT (116.6031 40.0799),POINT (17.9186 59.6519),"LINESTRING (116.6031 40.0799, 17.9186 59.6519)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 17.9186 59.6519)"
356,ESSA_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Stockholm,POINT (121.8083 31.1443),POINT (17.9186 59.6519),"LINESTRING (121.8083 31.1443, 17.9186 59.6519)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 17.9186 59.6519)"
357,FACT_KJFK,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Cape town,POINT (-73.7797 40.6446),POINT (18.6021 -33.9715),"LINESTRING (-73.7797 40.6446, 18.6021 -33.9715)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 18.6021 -33.9715)"
358,FACT_LDZA,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Cape town,POINT (16.0675 45.7407),POINT (18.6021 -33.9715),"LINESTRING (16.0675 45.7407, 18.6021 -33.9715)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, 18.6021 -33.9715)"
359,FACT_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Cape town,POINT (-3.5626 40.4719),POINT (18.6021 -33.9715),"LINESTRING (-3.5626 40.4719, 18.6021 -33.9715)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 18.6021 -33.9715)"
360,FACT_LFPG,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Cape town,POINT (2.55 49.0128),POINT (18.6021 -33.9715),"LINESTRING (2.55 49.0128, 18.6021 -33.9715)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 18.6021 -33.9715)"
361,FACT_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Cape town,Lille,POINT (18.6021 -33.9715),POINT (3.1025 50.5669),"LINESTRING (18.6021 -33.9715, 3.1025 50.5669)","LINESTRING (18.6021 -33.9715, 12.239712 41.77354, 3.1025 50.5669)"
362,FACT_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Cape town,POINT (23.948 37.9362),POINT (18.6021 -33.9715),"LINESTRING (23.948 37.9362, 18.6021 -33.9715)","LINESTRING (23.948 37.9362, 12.239712 41.77354, 18.6021 -33.9715)"
363,FACT_LIRF,0.0,0.0,2.0,88.0,424,512.0,2.0,Rome,Cape town,POINT (12.239712 41.77354),POINT (18.6021 -33.9715),"LINESTRING (12.239712 41.77354, 18.6021 -33.9715)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 18.6021 -33.9715)"
364,FACT_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Parague,Cape town,POINT (14.2632 50.1018),POINT (18.6021 -33.9715),"LINESTRING (14.2632 50.1018, 18.6021 -33.9715)","LINESTRING (14.2632 50.1018, 12.239712 41.77354, 18.6021 -33.9715)"
365,FACT_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Cape town,Lisbon,POINT (18.6021 -33.9715),POINT (-9.1359 38.7813),"LINESTRING (18.6021 -33.9715, -9.1359 38.7813)","LINESTRING (18.6021 -33.9715, 12.239712 41.77354, -9.1359 38.7813)"
366,FACT_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Cape town,POINT (28.7425 41.2593),POINT (18.6021 -33.9715),"LINESTRING (28.7425 41.2593, 18.6021 -33.9715)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 18.6021 -33.9715)"
367,FACT_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Cape town,POINT (-99.0719 19.4361),POINT (18.6021 -33.9715),"LINESTRING (-99.0719 19.4361, 18.6021 -33.9715)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 18.6021 -33.9715)"
368,FACT_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Cape town,POINT (55.3641 25.2566),POINT (18.6021 -33.9715),"LINESTRING (55.3641 25.2566, 18.6021 -33.9715)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 18.6021 -33.9715)"
369,FACT_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Cape town,POINT (140.3843 35.7702),POINT (18.6021 -33.9715),"LINESTRING (140.3843 35.7702, 18.6021 -33.9715)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 18.6021 -33.9715)"
370,FACT_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Cape town,POINT (-58.5373 -34.8165),POINT (18.6021 -33.9715),"LINESTRING (-58.5373 -34.8165, 18.6021 -33.9715)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 18.6021 -33.9715)"
371,FACT_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Cape town,POINT (-43.2566 -22.8053),POINT (18.6021 -33.9715),"LINESTRING (-43.2566 -22.8053, 18.6021 -33.9715)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 18.6021 -33.9715)"
372,FACT_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Cape town,POINT (77.1006 28.5567),POINT (18.6021 -33.9715),"LINESTRING (77.1006 28.5567, 18.6021 -33.9715)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 18.6021 -33.9715)"
373,FACT_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Cape town,POINT (116.6031 40.0799),POINT (18.6021 -33.9715),"LINESTRING (116.6031 40.0799, 18.6021 -33.9715)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 18.6021 -33.9715)"
