,ICAO Code_origin,ICAO Code_destination,City Name_origin,City Name_destination,Origin,Destination,Direct_flights,Transfer_flights,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,OD_pair,Total pax,Total flights
89,RJAA,EIDW,Tokyo,Dublin,POINT (140.3843 35.7702),POINT (-6.2701 53.4213),"LINESTRING (140.3843 35.7702, -6.2701 53.4213)","LINESTRING (140.3843 35.7702, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EIDW_RJAA,0.0,0.0
90,RJAA,LGAV,Tokyo,Athens,POINT (140.3843 35.7702),POINT (23.948 37.9362),"LINESTRING (140.3843 35.7702, 23.948 37.9362)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,LGAV_RJAA,0.0,0.0
91,RJAA,BIKF,Tokyo,Reykjavik,POINT (140.3843 35.7702),POINT (-21.9466 64.1318),"LINESTRING (140.3843 35.7702, -21.9466 64.1318)","LINESTRING (140.3843 35.7702, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_RJAA,0.0,0.0
92,RJAA,EETN,Tokyo,Tallinn,POINT (140.3843 35.7702),POINT (24.8165 59.4144),"LINESTRING (140.3843 35.7702, 24.8165 59.4144)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,EETN_RJAA,0.0,0.0
93,RJAA,LKPR,Tokyo,Parague,POINT (140.3843 35.7702),POINT (14.2632 50.1018),"LINESTRING (140.3843 35.7702, 14.2632 50.1018)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 14.2632 50.1018)",0.0,0.0,0.0,0.0,0,LKPR_RJAA,0.0,0.0
94,RJAA,FACT,Tokyo,Cape town,POINT (140.3843 35.7702),POINT (18.6021 -33.9715),"LINESTRING (140.3843 35.7702, 18.6021 -33.9715)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,FACT_RJAA,0.0,0.0
95,RJAA,ESSA,Tokyo,Stockholm,POINT (140.3843 35.7702),POINT (17.9186 59.6519),"LINESTRING (140.3843 35.7702, 17.9186 59.6519)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 17.9186 59.6519)",0.0,0.0,0.0,0.0,0,ESSA_RJAA,0.0,0.0
96,RJAA,EGPH,Tokyo,Edinburgh,POINT (140.3843 35.7702),POINT (-3.3725 55.95),"LINESTRING (140.3843 35.7702, -3.3725 55.95)","LINESTRING (140.3843 35.7702, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,EGPH_RJAA,0.0,0.0
97,RJAA,LFQQ,Tokyo,Lille,POINT (140.3843 35.7702),POINT (3.1025 50.5669),"LINESTRING (140.3843 35.7702, 3.1025 50.5669)","LINESTRING (140.3843 35.7702, 2.55 49.0128, 3.1025 50.5669)",0.0,0.0,0.0,0.0,0,LFQQ_RJAA,0.0,0.0
98,RJAA,LPPT,Tokyo,Lisbon,POINT (140.3843 35.7702),POINT (-9.1359 38.7813),"LINESTRING (140.3843 35.7702, -9.1359 38.7813)","LINESTRING (140.3843 35.7702, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,LPPT_RJAA,0.0,0.0
99,EDDM,LIRF,Munich,Rome,POINT (11.7861 48.3538),POINT (12.239712 41.77354),"LINESTRING (11.7861 48.3538, 12.239712 41.77354)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 12.239712 41.77354)",1.0,-0.0,0.0,56.0,0,EDDM_LIRF,56.0,1.0
100,EDDM,EDDT,Munich,Berlin,POINT (11.7861 48.3538),POINT (13.2877 52.5597),"LINESTRING (11.7861 48.3538, 13.2877 52.5597)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 13.2877 52.5597)",1.0,-0.0,0.0,56.0,0,EDDM_EDDT,56.0,1.0
101,EDDM,RJAA,Munich,Tokyo,POINT (11.7861 48.3538),POINT (140.3843 35.7702),"LINESTRING (11.7861 48.3538, 140.3843 35.7702)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,EDDM_RJAA,0.0,0.0
103,EDDM,LFPG,Munich,Paris,POINT (11.7861 48.3538),POINT (2.55 49.0128),"LINESTRING (11.7861 48.3538, 2.55 49.0128)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 2.55 49.0128)",-0.0,4.0,-0.0,153.0,327,EDDM_LFPG,480.0,4.0
104,EDDM,SAEZ,Munich,Buenos Aires,POINT (11.7861 48.3538),POINT (-58.5373 -34.8165),"LINESTRING (11.7861 48.3538, -58.5373 -34.8165)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,EDDM_SAEZ,0.0,0.0
105,EDDM,CYYZ,Munich,Toronto,POINT (11.7861 48.3538),POINT (-79.6145 43.6817),"LINESTRING (11.7861 48.3538, -79.6145 43.6817)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_EDDM,0.0,0.0
106,EDDM,MMMX,Munich,Mexico city,POINT (11.7861 48.3538),POINT (-99.0719 19.4361),"LINESTRING (11.7861 48.3538, -99.0719 19.4361)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,EDDM_MMMX,0.0,0.0
107,EDDM,CYVR,Munich,Vancouver,POINT (11.7861 48.3538),POINT (-123.1788 49.1951),"LINESTRING (11.7861 48.3538, -123.1788 49.1951)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_EDDM,0.0,0.0
108,EDDM,EDDF,Munich,Frankfurt,POINT (11.7861 48.3538),POINT (8.5706 50.0333),"LINESTRING (11.7861 48.3538, 8.5706 50.0333)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 8.5706 50.0333)",1.0,-0.0,0.0,56.0,0,EDDF_EDDM,56.0,1.0
109,EDDM,KJFK,Munich,New York,POINT (11.7861 48.3538),POINT (-73.7797 40.6446),"LINESTRING (11.7861 48.3538, -73.7797 40.6446)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,EDDM_KJFK,0.0,0.0
110,EDDM,SBGL,Munich,Rio de Janeiro,POINT (11.7861 48.3538),POINT (-43.2566 -22.8053),"LINESTRING (11.7861 48.3538, -43.2566 -22.8053)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,EDDM_SBGL,0.0,0.0
111,EDDM,LEMD,Munich,Madrid,POINT (11.7861 48.3538),POINT (-3.5626 40.4719),"LINESTRING (11.7861 48.3538, -3.5626 40.4719)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -3.5626 40.4719)",-0.0,-0.0,0.0,-0.0,0,EDDM_LEMD,0.0,0.0
112,EDDM,ZSPD,Munich,Shanghai,POINT (11.7861 48.3538),POINT (121.8083 31.1443),"LINESTRING (11.7861 48.3538, 121.8083 31.1443)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,EDDM_ZSPD,0.0,0.0
113,EDDM,OMDB,Munich,Dubai,POINT (11.7861 48.3538),POINT (55.3641 25.2566),"LINESTRING (11.7861 48.3538, 55.3641 25.2566)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,EDDM_OMDB,0.0,0.0
114,EDDM,LTFM,Munich,Instabul,POINT (11.7861 48.3538),POINT (28.7425 41.2593),"LINESTRING (11.7861 48.3538, 28.7425 41.2593)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 28.7425 41.2593)",-0.0,-0.0,0.0,-0.0,0,EDDM_LTFM,0.0,0.0
115,EDDM,ZBAA,Munich,Beijing,POINT (11.7861 48.3538),POINT (116.6031 40.0799),"LINESTRING (11.7861 48.3538, 116.6031 40.0799)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 116.6031 40.0799)",0.0,0.0,0.0,0.0,0,EDDM_ZBAA,0.0,0.0
116,EDDM,VIDP,Munich,New Delhi,POINT (11.7861 48.3538),POINT (77.1006 28.5567),"LINESTRING (11.7861 48.3538, 77.1006 28.5567)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 77.1006 28.5567)",0.0,0.0,0.0,0.0,0,EDDM_VIDP,0.0,0.0
117,EDDM,EFRO,Munich,Rovaniemi,POINT (11.7861 48.3538),POINT (25.8275 66.558),"LINESTRING (11.7861 48.3538, 25.8275 66.558)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 25.8275 66.558)",0.0,0.0,0.0,0.0,0,EDDM_EFRO,0.0,0.0
118,EDDM,EHEH,Munich,Eindhoven,POINT (11.7861 48.3538),POINT (5.3784 51.4505),"LINESTRING (11.7861 48.3538, 5.3784 51.4505)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 5.3784 51.4505)",-0.0,0.0,0.0,-0.0,0,EDDM_EHEH,0.0,0.0
119,EDDM,EFHK,Munich,Helsinki,POINT (11.7861 48.3538),POINT (24.9633 60.3172),"LINESTRING (11.7861 48.3538, 24.9633 60.3172)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 24.9633 60.3172)",-0.0,0.0,0.0,-0.0,0,EDDM_EFHK,0.0,0.0
120,EDDM,LDZA,Munich,Zagreb,POINT (11.7861 48.3538),POINT (16.0675 45.7407),"LINESTRING (11.7861 48.3538, 16.0675 45.7407)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 16.0675 45.7407)",-0.0,-0.0,0.0,-0.0,0,EDDM_LDZA,0.0,0.0
121,EDDM,EBBR,Munich,Brussels,POINT (11.7861 48.3538),POINT (4.4859 50.9002),"LINESTRING (11.7861 48.3538, 4.4859 50.9002)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 4.4859 50.9002)",1.0,-0.0,0.0,56.0,0,EBBR_EDDM,56.0,1.0
122,EDDM,EIDW,Munich,Dublin,POINT (11.7861 48.3538),POINT (-6.2701 53.4213),"LINESTRING (11.7861 48.3538, -6.2701 53.4213)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -6.2701 53.4213)",-0.0,0.0,0.0,-0.0,0,EDDM_EIDW,0.0,0.0
123,EDDM,LGAV,Munich,Athens,POINT (11.7861 48.3538),POINT (23.948 37.9362),"LINESTRING (11.7861 48.3538, 23.948 37.9362)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 23.948 37.9362)",-0.0,0.0,0.0,-0.0,0,EDDM_LGAV,0.0,0.0
124,EDDM,BIKF,Munich,Reykjavik,POINT (11.7861 48.3538),POINT (-21.9466 64.1318),"LINESTRING (11.7861 48.3538, -21.9466 64.1318)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_EDDM,0.0,0.0
125,EDDM,EETN,Munich,Tallinn,POINT (11.7861 48.3538),POINT (24.8165 59.4144),"LINESTRING (11.7861 48.3538, 24.8165 59.4144)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,EDDM_EETN,0.0,0.0
126,EDDM,LKPR,Munich,Parague,POINT (11.7861 48.3538),POINT (14.2632 50.1018),"LINESTRING (11.7861 48.3538, 14.2632 50.1018)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 14.2632 50.1018)",1.0,-0.0,0.0,56.0,0,EDDM_LKPR,56.0,1.0
127,EDDM,FACT,Munich,Cape town,POINT (11.7861 48.3538),POINT (18.6021 -33.9715),"LINESTRING (11.7861 48.3538, 18.6021 -33.9715)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,EDDM_FACT,0.0,0.0
128,EDDM,ESSA,Munich,Stockholm,POINT (11.7861 48.3538),POINT (17.9186 59.6519),"LINESTRING (11.7861 48.3538, 17.9186 59.6519)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 17.9186 59.6519)",-0.0,0.0,0.0,-0.0,0,EDDM_ESSA,0.0,0.0
129,EDDM,EGPH,Munich,Edinburgh,POINT (11.7861 48.3538),POINT (-3.3725 55.95),"LINESTRING (11.7861 48.3538, -3.3725 55.95)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -3.3725 55.95)",-0.0,0.0,0.0,-0.0,0,EDDM_EGPH,0.0,0.0
130,EDDM,LFQQ,Munich,Lille,POINT (11.7861 48.3538),POINT (3.1025 50.5669),"LINESTRING (11.7861 48.3538, 3.1025 50.5669)","LINESTRING (11.7861 48.3538, 2.55 49.0128, 3.1025 50.5669)",1.0,-0.0,0.0,56.0,0,EDDM_LFQQ,56.0,1.0
131,EDDM,LPPT,Munich,Lisbon,POINT (11.7861 48.3538),POINT (-9.1359 38.7813),"LINESTRING (11.7861 48.3538, -9.1359 38.7813)","LINESTRING (11.7861 48.3538, 2.55 49.0128, -9.1359 38.7813)",-0.0,0.0,0.0,-0.0,0,EDDM_LPPT,0.0,0.0
132,LFPG,LIRF,Paris,Rome,POINT (2.55 49.0128),POINT (12.239712 41.77354),"LINESTRING (2.55 49.0128, 12.239712 41.77354)","LINESTRING (2.55 49.0128, 2.55 49.0128, 12.239712 41.77354)",-0.0,4.0,-0.0,189.0,291,LFPG_LIRF,480.0,4.0
133,LFPG,EDDT,Paris,Berlin,POINT (2.55 49.0128),POINT (13.2877 52.5597),"LINESTRING (2.55 49.0128, 13.2877 52.5597)","LINESTRING (2.55 49.0128, 2.55 49.0128, 13.2877 52.5597)",-0.0,4.0,0.0,165.0,315,EDDT_LFPG,480.0,4.0
134,LFPG,RJAA,Paris,Tokyo,POINT (2.55 49.0128),POINT (140.3843 35.7702),"LINESTRING (2.55 49.0128, 140.3843 35.7702)","LINESTRING (2.55 49.0128, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,3.0,292.0,476,LFPG_RJAA,768.0,3.0
135,LFPG,EDDM,Paris,Munich,POINT (2.55 49.0128),POINT (11.7861 48.3538),"LINESTRING (2.55 49.0128, 11.7861 48.3538)","LINESTRING (2.55 49.0128, 2.55 49.0128, 11.7861 48.3538)",1.0,4.0,0.0,165.0,371,EDDM_LFPG,536.0,5.0
137,LFPG,SAEZ,Paris,Buenos Aires,POINT (2.55 49.0128),POINT (-58.5373 -34.8165),"LINESTRING (2.55 49.0128, -58.5373 -34.8165)","LINESTRING (2.55 49.0128, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,3.0,127.0,641,LFPG_SAEZ,768.0,3.0
138,LFPG,CYYZ,Paris,Toronto,POINT (2.55 49.0128),POINT (-79.6145 43.6817),"LINESTRING (2.55 49.0128, -79.6145 43.6817)","LINESTRING (2.55 49.0128, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_LFPG,0.0,0.0
139,LFPG,MMMX,Paris,Mexico city,POINT (2.55 49.0128),POINT (-99.0719 19.4361),"LINESTRING (2.55 49.0128, -99.0719 19.4361)","LINESTRING (2.55 49.0128, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,4.0,189.0,835,LFPG_MMMX,1024.0,4.0
140,LFPG,CYVR,Paris,Vancouver,POINT (2.55 49.0128),POINT (-123.1788 49.1951),"LINESTRING (2.55 49.0128, -123.1788 49.1951)","LINESTRING (2.55 49.0128, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,1.0,79.0,177,CYVR_LFPG,256.0,1.0
141,LFPG,EDDF,Paris,Frankfurt,POINT (2.55 49.0128),POINT (8.5706 50.0333),"LINESTRING (2.55 49.0128, 8.5706 50.0333)","LINESTRING (2.55 49.0128, 2.55 49.0128, 8.5706 50.0333)",1.0,4.0,-0.0,168.0,368,EDDF_LFPG,536.0,5.0
142,LFPG,KJFK,Paris,New York,POINT (2.55 49.0128),POINT (-73.7797 40.6446),"LINESTRING (2.55 49.0128, -73.7797 40.6446)","LINESTRING (2.55 49.0128, 2.55 49.0128, -73.7797 40.6446)",0.0,-0.0,5.0,226.0,1054,KJFK_LFPG,1280.0,5.0
143,LFPG,SBGL,Paris,Rio de Janeiro,POINT (2.55 49.0128),POINT (-43.2566 -22.8053),"LINESTRING (2.55 49.0128, -43.2566 -22.8053)","LINESTRING (2.55 49.0128, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,4.0,120.0,904,LFPG_SBGL,1024.0,4.0
144,LFPG,LEMD,Paris,Madrid,POINT (2.55 49.0128),POINT (-3.5626 40.4719),"LINESTRING (2.55 49.0128, -3.5626 40.4719)","LINESTRING (2.55 49.0128, 2.55 49.0128, -3.5626 40.4719)",-0.0,8.0,-0.0,215.0,745,LEMD_LFPG,960.0,8.0
145,LFPG,ZSPD,Paris,Shanghai,POINT (2.55 49.0128),POINT (121.8083 31.1443),"LINESTRING (2.55 49.0128, 121.8083 31.1443)","LINESTRING (2.55 49.0128, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,3.0,208.0,560,LFPG_ZSPD,768.0,3.0
146,LFPG,OMDB,Paris,Dubai,POINT (2.55 49.0128),POINT (55.3641 25.2566),"LINESTRING (2.55 49.0128, 55.3641 25.2566)","LINESTRING (2.55 49.0128, 2.55 49.0128, 55.3641 25.2566)",0.0,-0.0,1.0,101.0,155,LFPG_OMDB,256.0,1.0
147,LFPG,LTFM,Paris,Instabul,POINT (2.55 49.0128),POINT (28.7425 41.2593),"LINESTRING (2.55 49.0128, 28.7425 41.2593)","LINESTRING (2.55 49.0128, 2.55 49.0128, 28.7425 41.2593)",-0.0,1.0,2.0,222.0,410,LFPG_LTFM,632.0,3.0
148,LFPG,ZBAA,Paris,Beijing,POINT (2.55 49.0128),POINT (116.6031 40.0799),"LINESTRING (2.55 49.0128, 116.6031 40.0799)","LINESTRING (2.55 49.0128, 2.55 49.0128, 116.6031 40.0799)",0.0,0.0,3.0,191.0,577,LFPG_ZBAA,768.0,3.0
149,LFPG,VIDP,Paris,New Delhi,POINT (2.55 49.0128),POINT (77.1006 28.5567),"LINESTRING (2.55 49.0128, 77.1006 28.5567)","LINESTRING (2.55 49.0128, 2.55 49.0128, 77.1006 28.5567)",0.0,0.0,2.0,229.0,283,LFPG_VIDP,512.0,2.0
150,LFPG,EFRO,Paris,Rovaniemi,POINT (2.55 49.0128),POINT (25.8275 66.558),"LINESTRING (2.55 49.0128, 25.8275 66.558)","LINESTRING (2.55 49.0128, 2.55 49.0128, 25.8275 66.558)",1.0,-0.0,0.0,22.0,34,EFRO_LFPG,56.0,1.0
151,LFPG,EHEH,Paris,Eindhoven,POINT (2.55 49.0128),POINT (5.3784 51.4505),"LINESTRING (2.55 49.0128, 5.3784 51.4505)","LINESTRING (2.55 49.0128, 2.55 49.0128, 5.3784 51.4505)",0.0,2.0,-0.0,63.0,177,EHEH_LFPG,240.0,2.0
152,LFPG,EFHK,Paris,Helsinki,POINT (2.55 49.0128),POINT (24.9633 60.3172),"LINESTRING (2.55 49.0128, 24.9633 60.3172)","LINESTRING (2.55 49.0128, 2.55 49.0128, 24.9633 60.3172)",-0.0,2.0,0.0,86.0,154,EFHK_LFPG,240.0,2.0
153,LFPG,LDZA,Paris,Zagreb,POINT (2.55 49.0128),POINT (16.0675 45.7407),"LINESTRING (2.55 49.0128, 16.0675 45.7407)","LINESTRING (2.55 49.0128, 2.55 49.0128, 16.0675 45.7407)",0.0,2.0,-0.0,66.0,174,LDZA_LFPG,240.0,2.0
154,LFPG,EBBR,Paris,Brussels,POINT (2.55 49.0128),POINT (4.4859 50.9002),"LINESTRING (2.55 49.0128, 4.4859 50.9002)","LINESTRING (2.55 49.0128, 2.55 49.0128, 4.4859 50.9002)",-0.0,6.0,-0.0,205.0,515,EBBR_LFPG,720.0,6.0
155,LFPG,EIDW,Paris,Dublin,POINT (2.55 49.0128),POINT (-6.2701 53.4213),"LINESTRING (2.55 49.0128, -6.2701 53.4213)","LINESTRING (2.55 49.0128, 2.55 49.0128, -6.2701 53.4213)",-0.0,3.0,-0.0,128.0,232,EIDW_LFPG,360.0,3.0
156,LFPG,LGAV,Paris,Athens,POINT (2.55 49.0128),POINT (23.948 37.9362),"LINESTRING (2.55 49.0128, 23.948 37.9362)","LINESTRING (2.55 49.0128, 2.55 49.0128, 23.948 37.9362)",-0.0,3.0,0.0,124.0,236,LFPG_LGAV,360.0,3.0
157,LFPG,BIKF,Paris,Reykjavik,POINT (2.55 49.0128),POINT (-21.9466 64.1318),"LINESTRING (2.55 49.0128, -21.9466 64.1318)","LINESTRING (2.55 49.0128, 2.55 49.0128, -21.9466 64.1318)",-0.0,1.0,0.0,30.0,90,BIKF_LFPG,120.0,1.0
158,LFPG,EETN,Paris,Tallinn,POINT (2.55 49.0128),POINT (24.8165 59.4144),"LINESTRING (2.55 49.0128, 24.8165 59.4144)","LINESTRING (2.55 49.0128, 2.55 49.0128, 24.8165 59.4144)",-0.0,1.0,-0.0,46.0,74,EETN_LFPG,120.0,1.0
159,LFPG,LKPR,Paris,Parague,POINT (2.55 49.0128),POINT (14.2632 50.1018),"LINESTRING (2.55 49.0128, 14.2632 50.1018)","LINESTRING (2.55 49.0128, 2.55 49.0128, 14.2632 50.1018)",-0.0,3.0,-0.0,114.0,246,LFPG_LKPR,360.0,3.0
160,LFPG,FACT,Paris,Cape town,POINT (2.55 49.0128),POINT (18.6021 -33.9715),"LINESTRING (2.55 49.0128, 18.6021 -33.9715)","LINESTRING (2.55 49.0128, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,1.0,69.0,187,FACT_LFPG,256.0,1.0
161,LFPG,ESSA,Paris,Stockholm,POINT (2.55 49.0128),POINT (17.9186 59.6519),"LINESTRING (2.55 49.0128, 17.9186 59.6519)","LINESTRING (2.55 49.0128, 2.55 49.0128, 17.9186 59.6519)",-0.0,3.0,-0.0,117.0,243,ESSA_LFPG,360.0,3.0
162,LFPG,EGPH,Paris,Edinburgh,POINT (2.55 49.0128),POINT (-3.3725 55.95),"LINESTRING (2.55 49.0128, -3.3725 55.95)","LINESTRING (2.55 49.0128, 2.55 49.0128, -3.3725 55.95)",-0.0,1.0,0.0,63.0,57,EGPH_LFPG,120.0,1.0
163,LFPG,LFQQ,Paris,Lille,POINT (2.55 49.0128),POINT (3.1025 50.5669),"LINESTRING (2.55 49.0128, 3.1025 50.5669)","LINESTRING (2.55 49.0128, 2.55 49.0128, 3.1025 50.5669)",12.0,-0.0,-0.0,119.0,553,LFPG_LFQQ,672.0,12.0
164,LFPG,LPPT,Paris,Lisbon,POINT (2.55 49.0128),POINT (-9.1359 38.7813),"LINESTRING (2.55 49.0128, -9.1359 38.7813)","LINESTRING (2.55 49.0128, 2.55 49.0128, -9.1359 38.7813)",-0.0,5.0,0.0,109.0,491,LFPG_LPPT,600.0,5.0
165,SAEZ,LIRF,Buenos Aires,Rome,POINT (-58.5373 -34.8165),POINT (12.239712 41.77354),"LINESTRING (-58.5373 -34.8165, 12.239712 41.77354)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,LIRF_SAEZ,0.0,0.0
166,SAEZ,EDDT,Buenos Aires,Berlin,POINT (-58.5373 -34.8165),POINT (13.2877 52.5597),"LINESTRING (-58.5373 -34.8165, 13.2877 52.5597)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 13.2877 52.5597)",0.0,0.0,0.0,0.0,0,EDDT_SAEZ,0.0,0.0
167,SAEZ,RJAA,Buenos Aires,Tokyo,POINT (-58.5373 -34.8165),POINT (140.3843 35.7702),"LINESTRING (-58.5373 -34.8165, 140.3843 35.7702)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,RJAA_SAEZ,0.0,0.0
168,SAEZ,EDDM,Buenos Aires,Munich,POINT (-58.5373 -34.8165),POINT (11.7861 48.3538),"LINESTRING (-58.5373 -34.8165, 11.7861 48.3538)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,EDDM_SAEZ,0.0,0.0
169,SAEZ,LFPG,Buenos Aires,Paris,POINT (-58.5373 -34.8165),POINT (2.55 49.0128),"LINESTRING (-58.5373 -34.8165, 2.55 49.0128)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 2.55 49.0128)",0.0,0.0,3.0,123.0,645,LFPG_SAEZ,768.0,3.0
171,SAEZ,CYYZ,Buenos Aires,Toronto,POINT (-58.5373 -34.8165),POINT (-79.6145 43.6817),"LINESTRING (-58.5373 -34.8165, -79.6145 43.6817)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_SAEZ,0.0,0.0
172,SAEZ,MMMX,Buenos Aires,Mexico city,POINT (-58.5373 -34.8165),POINT (-99.0719 19.4361),"LINESTRING (-58.5373 -34.8165, -99.0719 19.4361)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,MMMX_SAEZ,0.0,0.0
173,SAEZ,CYVR,Buenos Aires,Vancouver,POINT (-58.5373 -34.8165),POINT (-123.1788 49.1951),"LINESTRING (-58.5373 -34.8165, -123.1788 49.1951)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_SAEZ,0.0,0.0
174,SAEZ,EDDF,Buenos Aires,Frankfurt,POINT (-58.5373 -34.8165),POINT (8.5706 50.0333),"LINESTRING (-58.5373 -34.8165, 8.5706 50.0333)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,EDDF_SAEZ,0.0,0.0
175,SAEZ,KJFK,Buenos Aires,New York,POINT (-58.5373 -34.8165),POINT (-73.7797 40.6446),"LINESTRING (-58.5373 -34.8165, -73.7797 40.6446)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,KJFK_SAEZ,0.0,0.0
176,SAEZ,SBGL,Buenos Aires,Rio de Janeiro,POINT (-58.5373 -34.8165),POINT (-43.2566 -22.8053),"LINESTRING (-58.5373 -34.8165, -43.2566 -22.8053)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -43.2566 -22.8053)",-0.0,1.0,0.0,120.0,0,SAEZ_SBGL,120.0,1.0
177,SAEZ,LEMD,Buenos Aires,Madrid,POINT (-58.5373 -34.8165),POINT (-3.5626 40.4719),"LINESTRING (-58.5373 -34.8165, -3.5626 40.4719)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,LEMD_SAEZ,0.0,0.0
178,SAEZ,ZSPD,Buenos Aires,Shanghai,POINT (-58.5373 -34.8165),POINT (121.8083 31.1443),"LINESTRING (-58.5373 -34.8165, 121.8083 31.1443)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,SAEZ_ZSPD,0.0,0.0
179,SAEZ,OMDB,Buenos Aires,Dubai,POINT (-58.5373 -34.8165),POINT (55.3641 25.2566),"LINESTRING (-58.5373 -34.8165, 55.3641 25.2566)","LINESTRING (-58.5373 -34.8165, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,OMDB_SAEZ,0.0,0.0
